slot_id,doctor_id,service_id,date,start_time,end_time,status,capacity,booked_count,estimated_wait_time,is_telehealth,room
SL00352,D007,SV006,2026-06-03,13:30,13:55,available,1,0,16,no,315
SL00353,D007,SV005,2026-06-03,14:00,14:25,booked,1,1,29,no,315
SL00354,D007,SV004,2026-06-03,14:30,14:50,booked,1,1,25,no,315
SL00355,D007,SV006,2026-06-03,15:00,15:25,available,1,0,11,no,315
SL00356,D007,SV006,2026-06-03,15:30,15:55,available,1,0,23,no,315
SL00357,D007,SV006,2026-06-03,16:00,16:25,available,1,0,18,no,315
SL00358,D007,SV006,2026-06-03,16:30,16:55,available,1,0,29,no,315
SL00359,D008,SV006,2026-06-03,08:00,08:25,available,1,0,28,no,317
SL00360,D008,SV006,2026-06-03,08:30,08:55,available,1,0,27,no,317
SL00361,D008,SV006,2026-06-03,09:00,09:25,available,1,0,31,no,317
SL00362,D008,SV006,2026-06-03,09:30,09:55,booked,1,1,45,no,317
SL00363,D008,SV005,2026-06-03,10:00,10:25,available,1,0,21,no,317
SL00364,D008,SV006,2026-06-03,10:30,10:55,booked,1,1,37,no,317
SL00365,D008,SV005,2026-06-03,11:00,11:25,booked,1,1,34,yes,317
SL00366,D009,SV008,2026-06-03,08:30,09:00,available,1,0,44,no,110
SL00367,D009,SV008,2026-06-03,09:00,09:30,booked,1,1,43,no,110
SL00368,D009,SV008,2026-06-03,10:30,11:00,available,1,0,22,no,110
SL00369,D009,SV007,2026-06-03,11:00,11:25,available,1,0,35,no,110
SL00370,D010,SV007,2026-06-03,13:30,13:55,booked,1,1,34,no,101
SL00371,D010,SV007,2026-06-03,14:00,14:25,available,1,0,23,no,101
SL00372,D010,SV008,2026-06-03,14:30,15:00,available,1,0,18,no,101
SL00373,D010,SV008,2026-06-03,15:00,15:30,blocked,1,0,,no,101
SL00374,D010,SV009,2026-06-03,16:30,16:55,booked,1,1,40,no,101
SL00375,D013,SV011,2026-06-03,13:30,13:55,booked,1,1,37,no,420
SL00376,D013,SV012,2026-06-03,14:00,14:25,available,1,0,20,no,420
SL00377,D013,SV012,2026-06-03,14:30,14:55,available,1,0,10,no,420
SL00378,D013,SV011,2026-06-03,15:00,15:25,available,1,0,20,no,420
SL00379,D013,SV012,2026-06-03,15:30,15:55,booked,1,1,35,no,420
SL00380,D013,SV012,2026-06-03,16:00,16:25,booked,1,1,32,no,420
SL00381,D013,SV012,2026-06-03,16:30,16:55,booked,1,1,34,no,420
SL00382,D014,SV012,2026-06-03,08:00,08:25,booked,1,1,51,no,416
SL00383,D014,SV012,2026-06-03,08:30,08:55,blocked,1,0,,no,416
SL00384,D014,SV011,2026-06-03,09:00,09:25,available,1,0,34,no,416
SL00385,D014,SV011,2026-06-03,09:30,09:55,blocked,1,0,,no,416
SL00386,D014,SV010,2026-06-03,10:00,10:20,available,1,0,22,no,416
SL00387,D014,SV011,2026-06-03,10:30,10:55,available,1,0,15,no,416
SL00388,D014,SV011,2026-06-03,11:00,11:25,booked,1,1,41,no,416
SL00389,D016,SV010,2026-06-03,08:00,08:20,available,1,0,40,yes,409
SL00390,D016,SV010,2026-06-03,08:30,08:50,booked,1,1,46,no,409
SL00391,D016,SV012,2026-06-03,09:00,09:25,available,1,0,31,no,409
SL00392,D016,SV012,2026-06-03,10:00,10:25,available,1,0,19,no,409
SL00393,D016,SV010,2026-06-03,10:30,10:50,available,1,0,23,no,409
SL00394,D016,SV010,2026-06-03,11:00,11:20,blocked,1,0,,no,409
SL00395,D017,SV014,2026-06-03,13:30,13:55,blocked,1,0,,no,511
SL00396,D017,SV014,2026-06-03,14:00,14:25,available,1,0,20,no,511
SL00397,D017,SV013,2026-06-03,14:30,15:00,available,1,0,22,yes,511
SL00398,D017,SV013,2026-06-03,15:00,15:30,booked,1,1,33,no,511
SL00399,D017,SV013,2026-06-03,15:30,16:00,booked,1,1,32,yes,511
SL00400,D017,SV013,2026-06-03,16:00,16:30,blocked,1,0,,no,511
SL00401,D017,SV015,2026-06-03,16:30,16:55,available,1,0,30,yes,511
SL00402,D019,SV015,2026-06-03,08:00,08:25,booked,1,1,47,no,506
SL00403,D019,SV015,2026-06-03,08:30,08:55,available,1,0,38,no,506
SL00404,D019,SV014,2026-06-03,09:00,09:25,available,1,0,36,yes,506
SL00405,D019,SV013,2026-06-03,09:30,10:00,booked,1,1,29,no,506
SL00406,D019,SV014,2026-06-03,10:00,10:25,available,1,0,33,no,506
SL00407,D019,SV014,2026-06-03,10:30,10:55,available,1,0,34,no,506
SL00408,D019,SV013,2026-06-03,11:00,11:30,booked,1,1,36,yes,506
SL00409,D020,SV013,2026-06-03,08:00,08:30,available,1,0,46,no,513
SL00410,D020,SV014,2026-06-03,08:30,08:55,available,1,0,39,no,513
SL00411,D020,SV014,2026-06-03,09:00,09:25,available,1,0,45,no,513
SL00412,D020,SV014,2026-06-03,09:30,09:55,booked,1,1,36,no,513
SL00413,D020,SV014,2026-06-03,10:00,10:25,blocked,1,0,,no,513
SL00414,D020,SV014,2026-06-03,10:30,10:55,available,1,0,25,no,513
SL00415,D020,SV015,2026-06-03,11:00,11:25,booked,1,1,36,no,513
SL00416,D020,SV015,2026-06-03,13:30,13:55,booked,1,1,41,no,513
SL00417,D020,SV015,2026-06-03,14:00,14:25,available,1,0,15,no,513
SL00418,D020,SV014,2026-06-03,14:30,14:55,available,1,0,26,no,513
SL00419,D020,SV013,2026-06-03,15:00,15:30,available,1,0,23,no,513
SL00420,D020,SV015,2026-06-03,15:30,15:55,booked,1,1,34,no,513
SL00421,D020,SV013,2026-06-03,16:00,16:30,available,1,0,22,no,513
SL00422,D020,SV015,2026-06-03,16:30,16:55,blocked,1,0,,no,513
SL00423,D021,SV017,2026-06-03,08:00,09:00,booked,1,1,40,no,313
SL00424,D021,SV017,2026-06-03,08:30,09:30,booked,1,1,55,no,313
SL00425,D021,SV018,2026-06-03,09:00,09:30,available,1,0,34,no,313
SL00426,D021,SV016,2026-06-03,09:30,10:00,available,1,0,13,no,313
SL00427,D021,SV017,2026-06-03,10:00,11:00,available,1,0,30,no,313
SL00428,D021,SV016,2026-06-03,10:30,11:00,available,1,0,19,no,313
SL00429,D021,SV018,2026-06-03,11:00,11:30,booked,1,1,32,no,313
SL00430,D021,SV018,2026-06-03,13:30,14:00,available,1,0,21,no,313
SL00431,D021,SV017,2026-06-03,14:00,15:00,booked,1,1,33,no,313
SL00432,D021,SV016,2026-06-03,15:00,15:30,booked,1,1,35,no,313
SL00433,D021,SV017,2026-06-03,15:30,16:30,booked,1,1,26,no,313
SL00434,D021,SV016,2026-06-03,16:00,16:30,available,1,0,18,no,313
SL00435,D021,SV016,2026-06-03,16:30,17:00,booked,1,1,33,no,313
SL00436,D022,SV017,2026-06-03,08:00,09:00,available,1,0,27,no,320
SL00437,D022,SV017,2026-06-03,08:30,09:30,available,1,0,25,no,320
SL00438,D022,SV018,2026-06-03,09:00,09:30,available,1,0,31,no,320
SL00439,D022,SV017,2026-06-03,09:30,10:30,available,1,0,13,no,320
SL00440,D022,SV018,2026-06-03,10:00,10:30,available,1,0,13,no,320
SL00441,D022,SV018,2026-06-03,10:30,11:00,available,1,0,13,no,320
SL00442,D022,SV017,2026-06-03,11:00,12:00,available,1,0,12,no,320
SL00443,D022,SV017,2026-06-03,13:30,14:30,available,1,0,29,no,320
SL00444,D022,SV017,2026-06-03,14:00,15:00,available,1,0,18,no,320
SL00445,D022,SV016,2026-06-03,15:00,15:30,booked,1,1,31,no,320
SL00446,D022,SV017,2026-06-03,15:30,16:30,booked,1,1,39,no,320
SL00447,D022,SV016,2026-06-03,16:00,16:30,available,1,0,26,no,320
SL00448,D025,SV020,2026-06-03,13:30,14:00,available,1,0,29,no,604
SL00449,D025,SV019,2026-06-03,14:00,14:30,booked,1,1,24,no,604
SL00450,D025,SV020,2026-06-03,14:30,15:00,booked,1,1,26,yes,604
SL00451,D025,SV020,2026-06-03,15:00,15:30,available,1,0,20,no,604
SL00452,D025,SV019,2026-06-03,15:30,16:00,available,1,0,12,yes,604
SL00453,D025,SV021,2026-06-03,16:00,16:25,available,1,0,20,no,604
SL00454,D025,SV019,2026-06-03,16:30,17:00,available,1,0,30,no,604
SL00455,D026,SV019,2026-06-03,08:00,08:30,booked,1,1,48,yes,619
SL00456,D026,SV021,2026-06-03,08:30,08:55,available,1,0,32,no,619
SL00457,D026,SV021,2026-06-03,09:00,09:25,available,1,0,24,yes,619
SL00458,D026,SV019,2026-06-03,09:30,10:00,available,1,0,25,no,619
SL00459,D026,SV019,2026-06-03,10:00,10:30,available,1,0,22,no,619
SL00460,D026,SV020,2026-06-03,10:30,11:00,available,1,0,27,no,619
SL00461,D026,SV019,2026-06-03,11:00,11:30,booked,1,1,37,no,619
SL00462,D026,SV020,2026-06-03,13:30,14:00,available,1,0,21,no,619
SL00463,D026,SV019,2026-06-03,14:00,14:30,available,1,0,8,yes,619
SL00464,D026,SV020,2026-06-03,14:30,15:00,available,1,0,22,no,619
SL00465,D026,SV020,2026-06-03,15:00,15:30,blocked,1,0,,yes,619
SL00466,D026,SV019,2026-06-03,15:30,16:00,booked,1,1,19,yes,619
SL00467,D026,SV021,2026-06-03,16:00,16:25,available,1,0,30,no,619
SL00468,D026,SV019,2026-06-03,16:30,17:00,available,1,0,25,no,619
SL00469,D028,SV020,2026-06-03,08:00,08:30,booked,1,1,41,no,605
SL00470,D028,SV020,2026-06-03,08:30,09:00,booked,1,1,53,no,605
SL00471,D028,SV021,2026-06-03,09:00,09:25,available,1,0,36,no,605
SL00472,D028,SV020,2026-06-03,09:30,10:00,available,1,0,22,no,605
SL00473,D028,SV021,2026-06-03,10:00,10:25,available,1,0,12,no,605
SL00474,D028,SV021,2026-06-03,10:30,10:55,booked,1,1,28,no,605
SL00475,D028,SV020,2026-06-03,11:00,11:30,available,1,0,12,no,605
SL00476,D029,SV024,2026-06-03,08:00,08:30,booked,1,1,37,no,715
SL00477,D029,SV023,2026-06-03,08:30,08:55,booked,1,1,43,no,715
SL00478,D029,SV024,2026-06-03,09:00,09:30,blocked,1,0,,no,715
SL00479,D029,SV024,2026-06-03,09:30,10:00,available,1,0,24,no,715
SL00480,D029,SV024,2026-06-03,10:00,10:30,booked,1,1,42,no,715
SL00481,D029,SV024,2026-06-03,10:30,11:00,booked,1,1,25,no,715
SL00482,D029,SV022,2026-06-03,11:00,11:30,booked,1,1,29,no,715
SL00483,D029,SV024,2026-06-03,13:30,14:00,booked,1,1,32,no,715
SL00484,D029,SV024,2026-06-03,14:30,15:00,available,1,0,23,no,715
SL00485,D029,SV024,2026-06-03,15:30,16:00,booked,1,1,21,no,715
SL00486,D029,SV022,2026-06-03,16:30,17:00,available,1,0,19,no,715
SL00487,D030,SV022,2026-06-03,08:00,08:30,available,1,0,31,yes,718
SL00488,D030,SV024,2026-06-03,09:00,09:30,booked,1,1,39,no,718
SL00489,D030,SV022,2026-06-03,09:30,10:00,blocked,1,0,,no,718
SL00490,D030,SV023,2026-06-03,10:00,10:25,booked,1,1,35,no,718
SL00491,D030,SV022,2026-06-03,10:30,11:00,available,1,0,13,no,718
SL00492,D030,SV022,2026-06-03,11:00,11:30,available,1,0,29,no,718
SL00493,D030,SV023,2026-06-03,13:30,13:55,available,1,0,22,no,718
SL00494,D030,SV022,2026-06-03,14:00,14:30,available,1,0,21,no,718
SL00495,D030,SV024,2026-06-03,14:30,15:00,available,1,0,22,yes,718
SL00496,D030,SV024,2026-06-03,15:00,15:30,available,1,0,25,yes,718
SL00497,D030,SV023,2026-06-03,15:30,15:55,booked,1,1,41,no,718
SL00498,D030,SV022,2026-06-03,16:00,16:30,available,1,0,22,no,718
SL00499,D031,SV024,2026-06-03,08:00,08:30,available,1,0,35,no,701
SL00500,D031,SV024,2026-06-03,08:30,09:00,available,1,0,40,yes,701
SL00501,D031,SV023,2026-06-03,09:00,09:25,available,1,0,29,yes,701
SL00502,D031,SV024,2026-06-03,09:30,10:00,blocked,1,0,,yes,701
SL00503,D031,SV023,2026-06-03,10:00,10:25,blocked,1,0,,yes,701
SL00504,D031,SV022,2026-06-03,10:30,11:00,available,1,0,23,no,701
SL00505,D031,SV024,2026-06-03,11:00,11:30,booked,1,1,31,yes,701
SL00506,D032,SV024,2026-06-03,09:00,09:30,blocked,1,0,,no,705
SL00507,D032,SV023,2026-06-03,09:30,09:55,available,1,0,24,no,705
SL00508,D032,SV024,2026-06-03,10:00,10:30,available,1,0,12,no,705
SL00509,D032,SV022,2026-06-03,10:30,11:00,available,1,0,24,no,705
SL00510,D032,SV022,2026-06-03,11:00,11:30,available,1,0,19,no,705
SL00511,D033,SV026,2026-06-03,08:00,08:30,booked,1,1,51,no,519
SL00512,D033,SV025,2026-06-03,08:30,09:00,booked,1,1,40,yes,519
SL00513,D033,SV027,2026-06-03,09:00,09:25,booked,1,1,38,yes,519
SL00514,D033,SV025,2026-06-03,09:30,10:00,booked,1,1,33,no,519
SL00515,D033,SV027,2026-06-03,10:00,10:25,blocked,1,0,,yes,519
SL00516,D033,SV026,2026-06-03,10:30,11:00,available,1,0,20,no,519
SL00517,D033,SV026,2026-06-03,11:00,11:30,available,1,0,27,no,519
SL00518,D033,SV026,2026-06-03,13:30,14:00,available,1,0,29,no,519
SL00519,D033,SV027,2026-06-03,14:00,14:25,available,1,0,14,yes,519
SL00520,D033,SV025,2026-06-03,16:00,16:30,available,1,0,25,yes,519
SL00521,D033,SV027,2026-06-03,16:30,16:55,available,1,0,15,no,519
SL00522,D034,SV027,2026-06-03,09:00,09:25,available,1,0,34,no,516
SL00523,D034,SV026,2026-06-03,09:30,10:00,available,1,0,19,no,516
SL00524,D034,SV026,2026-06-03,10:30,11:00,available,1,0,13,no,516
SL00525,D034,SV025,2026-06-03,11:00,11:30,booked,1,1,37,no,516
SL00526,D034,SV027,2026-06-03,13:30,13:55,available,1,0,19,no,516
SL00527,D034,SV025,2026-06-03,14:00,14:30,booked,1,1,20,no,516
SL00528,D034,SV026,2026-06-03,14:30,15:00,available,1,0,21,no,516
SL00529,D034,SV027,2026-06-03,15:00,15:25,booked,1,1,26,no,516
SL00530,D034,SV025,2026-06-03,15:30,16:00,available,1,0,16,no,516
SL00531,D034,SV027,2026-06-03,16:00,16:25,available,1,0,22,no,516
SL00532,D034,SV026,2026-06-03,16:30,17:00,available,1,0,21,no,516
SL00533,D036,SV027,2026-06-03,08:00,08:25,available,1,0,32,no,503
SL00534,D036,SV027,2026-06-03,08:30,08:55,booked,1,1,36,no,503
SL00535,D036,SV027,2026-06-03,09:00,09:25,available,1,0,34,no,503
SL00536,D036,SV025,2026-06-03,09:30,10:00,available,1,0,29,no,503
SL00537,D036,SV027,2026-06-03,10:00,10:25,blocked,1,0,,no,503
SL00538,D036,SV027,2026-06-03,10:30,10:55,available,1,0,13,no,503
SL00539,D036,SV027,2026-06-03,11:00,11:25,available,1,0,27,no,503
SL00540,D037,SV028,2026-06-03,08:00,08:30,booked,1,1,44,no,804
SL00541,D037,SV028,2026-06-03,08:30,09:00,blocked,1,0,,no,804
SL00542,D037,SV029,2026-06-03,09:00,09:25,booked,1,1,49,no,804
SL00543,D037,SV030,2026-06-03,09:30,09:55,available,1,0,14,no,804
SL00544,D037,SV029,2026-06-03,10:00,10:25,booked,1,1,27,no,804
SL00545,D037,SV029,2026-06-03,10:30,10:55,booked,1,1,21,no,804
SL00546,D037,SV029,2026-06-03,11:00,11:25,available,1,0,20,no,804
SL00547,D038,SV030,2026-06-03,08:00,08:25,available,1,0,33,no,812
SL00548,D038,SV028,2026-06-03,08:30,09:00,available,1,0,28,no,812
SL00549,D038,SV030,2026-06-03,09:00,09:25,booked,1,1,48,no,812
SL00550,D038,SV030,2026-06-03,09:30,09:55,booked,1,1,46,no,812
SL00551,D038,SV029,2026-06-03,10:00,10:25,booked,1,1,38,yes,812
SL00552,D038,SV029,2026-06-03,11:00,11:25,booked,1,1,31,no,812
SL00553,D038,SV028,2026-06-03,13:30,14:00,available,1,0,22,no,812
SL00554,D038,SV028,2026-06-03,14:00,14:30,available,1,0,24,no,812
SL00555,D038,SV028,2026-06-03,14:30,15:00,available,1,0,23,no,812
SL00556,D038,SV029,2026-06-03,15:00,15:25,available,1,0,23,no,812
SL00557,D038,SV028,2026-06-03,15:30,16:00,available,1,0,26,no,812
SL00558,D038,SV030,2026-06-03,16:00,16:25,blocked,1,0,,yes,812
SL00559,D039,SV029,2026-06-03,09:30,09:55,available,1,0,13,yes,804
SL00560,D039,SV029,2026-06-03,10:00,10:25,available,1,0,25,no,804
SL00561,D039,SV028,2026-06-03,10:30,11:00,available,1,0,18,no,804
SL00562,D039,SV028,2026-06-03,11:00,11:30,booked,1,1,39,yes,804
SL00563,D039,SV029,2026-06-03,13:30,13:55,blocked,1,0,,yes,804
SL00564,D039,SV028,2026-06-03,14:00,14:30,available,1,0,18,no,804
SL00565,D039,SV028,2026-06-03,14:30,15:00,available,1,0,18,yes,804
SL00566,D039,SV030,2026-06-03,15:00,15:25,available,1,0,16,no,804
SL00567,D039,SV029,2026-06-03,15:30,15:55,booked,1,1,18,yes,804
SL00568,D039,SV029,2026-06-03,16:00,16:25,booked,1,1,34,yes,804
SL00569,D039,SV030,2026-06-03,16:30,16:55,available,1,0,23,no,804
SL00570,D041,SV031,2026-06-03,08:00,08:20,booked,1,1,45,no,415
SL00571,D041,SV031,2026-06-03,08:30,08:50,available,1,0,31,no,415
SL00572,D041,SV031,2026-06-03,09:00,09:20,booked,1,1,56,no,415
SL00573,D041,SV033,2026-06-03,09:30,09:50,available,1,0,26,no,415
SL00574,D041,SV033,2026-06-03,10:00,10:20,available,1,0,21,no,415
SL00575,D041,SV032,2026-06-03,11:00,11:25,available,1,0,18,no,415
SL00576,D041,SV033,2026-06-03,13:30,13:50,booked,1,1,31,no,415
SL00577,D041,SV033,2026-06-03,14:00,14:20,booked,1,1,34,no,415
SL00578,D041,SV033,2026-06-03,16:00,16:20,available,1,0,22,no,415
SL00579,D041,SV033,2026-06-03,16:30,16:50,available,1,0,13,no,415
SL00580,D044,SV033,2026-06-03,08:00,08:20,available,1,0,32,no,408
SL00581,D044,SV032,2026-06-03,08:30,08:55,available,1,0,37,no,408
SL00582,D044,SV032,2026-06-03,09:00,09:25,booked,1,1,43,no,408
SL00583,D044,SV031,2026-06-03,09:30,09:50,available,1,0,30,no,408
SL00584,D044,SV031,2026-06-03,10:00,10:20,available,1,0,26,no,408
SL00585,D044,SV032,2026-06-03,10:30,10:55,blocked,1,0,,no,408
SL00586,D044,SV031,2026-06-03,11:00,11:20,booked,1,1,34,no,408
SL00587,D045,SV034,2026-06-03,13:30,13:55,booked,1,1,29,no,219
SL00588,D045,SV035,2026-06-03,14:00,14:25,booked,1,1,36,no,219
SL00589,D045,SV035,2026-06-03,14:30,14:55,available,1,0,24,no,219
SL00590,D045,SV034,2026-06-03,15:00,15:25,available,1,0,11,no,219
SL00591,D045,SV036,2026-06-03,15:30,15:50,booked,1,1,41,no,219
SL00592,D045,SV034,2026-06-03,16:00,16:25,available,1,0,22,no,219
SL00593,D045,SV036,2026-06-03,16:30,16:50,available,1,0,21,no,219
SL00594,D046,SV035,2026-06-03,08:30,08:55,booked,1,1,56,no,203
SL00595,D046,SV034,2026-06-03,09:00,09:25,available,1,0,42,no,203
SL00596,D046,SV035,2026-06-03,10:00,10:25,booked,1,1,30,no,203
SL00597,D046,SV036,2026-06-03,10:30,10:50,booked,1,1,28,no,203
SL00598,D048,SV036,2026-06-03,08:00,08:20,blocked,1,0,,no,201
SL00599,D048,SV035,2026-06-03,08:30,08:55,available,1,0,38,no,201
SL00600,D048,SV035,2026-06-03,09:00,09:25,available,1,0,33,no,201
SL00601,D048,SV036,2026-06-03,09:30,09:50,booked,1,1,24,no,201
SL00602,D048,SV036,2026-06-03,10:00,10:20,available,1,0,14,no,201
SL00603,D048,SV035,2026-06-03,11:00,11:25,booked,1,1,43,no,201
SL00604,D048,SV036,2026-06-03,13:30,13:50,booked,1,1,35,no,201
SL00605,D048,SV036,2026-06-03,14:00,14:20,blocked,1,0,,no,201
SL00606,D048,SV036,2026-06-03,14:30,14:50,booked,1,1,25,no,201
SL00607,D048,SV034,2026-06-03,15:00,15:25,available,1,0,12,no,201
SL00608,D048,SV035,2026-06-03,15:30,15:55,available,1,0,20,no,201
SL00609,D048,SV034,2026-06-03,16:00,16:25,available,1,0,17,no,201
SL00610,D048,SV035,2026-06-03,16:30,16:55,available,1,0,19,no,201
SL00611,D001,SV003,2026-06-04,08:00,08:30,available,1,0,36,yes,201
SL00612,D001,SV001,2026-06-04,08:30,09:00,booked,1,1,48,yes,201
SL00613,D001,SV003,2026-06-04,09:00,09:30,blocked,1,0,,no,201
SL00614,D001,SV003,2026-06-04,09:30,10:00,booked,1,1,39,no,201
SL00615,D001,SV002,2026-06-04,10:00,10:25,booked,1,1,36,yes,201
SL00616,D001,SV001,2026-06-04,10:30,11:00,available,1,0,17,yes,201
SL00617,D001,SV001,2026-06-04,11:00,11:30,available,1,0,17,no,201
SL00618,D003,SV002,2026-06-04,13:30,13:55,available,1,0,25,no,209
SL00619,D003,SV001,2026-06-04,14:00,14:30,available,1,0,25,yes,209
SL00620,D003,SV001,2026-06-04,15:00,15:30,available,1,0,26,no,209
SL00621,D003,SV003,2026-06-04,15:30,16:00,booked,1,1,28,no,209
SL00622,D003,SV003,2026-06-04,16:00,16:30,blocked,1,0,,no,209
SL00623,D004,SV002,2026-06-04,08:00,08:25,available,1,0,40,no,220
SL00624,D004,SV001,2026-06-04,08:30,09:00,available,1,0,43,no,220
SL00625,D004,SV002,2026-06-04,09:00,09:25,booked,1,1,53,yes,220
SL00626,D004,SV002,2026-06-04,09:30,09:55,booked,1,1,41,yes,220
SL00627,D004,SV002,2026-06-04,10:00,10:25,available,1,0,34,yes,220
SL00628,D004,SV002,2026-06-04,10:30,10:55,blocked,1,0,,no,220
SL00629,D004,SV003,2026-06-04,11:00,11:30,available,1,0,28,no,220
SL00630,D007,SV006,2026-06-04,08:00,08:25,booked,1,1,47,no,315
SL00631,D007,SV006,2026-06-04,08:30,08:55,booked,1,1,33,no,315
SL00632,D007,SV006,2026-06-04,09:00,09:25,booked,1,1,41,yes,315
SL00633,D007,SV005,2026-06-04,09:30,09:55,booked,1,1,40,yes,315
SL00634,D007,SV004,2026-06-04,10:00,10:20,available,1,0,12,no,315
SL00635,D007,SV004,2026-06-04,10:30,10:50,available,1,0,25,yes,315
SL00636,D007,SV004,2026-06-04,11:00,11:20,available,1,0,23,yes,315
SL00637,D008,SV006,2026-06-04,13:30,13:55,blocked,1,0,,no,317
SL00638,D008,SV004,2026-06-04,14:00,14:20,available,1,0,13,yes,317
SL00639,D008,SV004,2026-06-04,14:30,14:50,available,1,0,23,yes,317
SL00640,D008,SV005,2026-06-04,15:00,15:25,available,1,0,24,no,317
SL00641,D008,SV006,2026-06-04,16:00,16:25,available,1,0,19,yes,317
SL00642,D008,SV005,2026-06-04,16:30,16:55,available,1,0,17,no,317
SL00643,D011,SV008,2026-06-04,13:30,14:00,available,1,0,24,no,120
SL00644,D011,SV009,2026-06-04,14:00,14:25,available,1,0,13,no,120
SL00645,D011,SV007,2026-06-04,14:30,14:55,booked,1,1,35,no,120
SL00646,D011,SV009,2026-06-04,15:00,15:25,available,1,0,15,no,120
SL00647,D011,SV008,2026-06-04,15:30,16:00,available,1,0,30,no,120
SL00648,D011,SV009,2026-06-04,16:00,16:25,available,1,0,23,no,120
SL00649,D011,SV007,2026-06-04,16:30,16:55,booked,1,1,39,no,120
SL00650,D012,SV007,2026-06-04,13:30,13:55,booked,1,1,41,no,110
SL00651,D012,SV008,2026-06-04,14:30,15:00,booked,1,1,38,no,110
SL00652,D012,SV008,2026-06-04,15:00,15:30,booked,1,1,26,no,110
SL00653,D012,SV009,2026-06-04,16:30,16:55,booked,1,1,46,no,110
SL00654,D013,SV011,2026-06-04,08:30,08:55,available,1,0,33,no,420
SL00655,D013,SV011,2026-06-04,09:00,09:25,available,1,0,36,no,420
SL00656,D013,SV012,2026-06-04,10:30,10:55,available,1,0,24,no,420
SL00657,D013,SV012,2026-06-04,11:00,11:25,blocked,1,0,,no,420
SL00658,D014,SV011,2026-06-04,08:00,08:25,available,1,0,42,no,416
SL00659,D014,SV010,2026-06-04,08:30,08:50,booked,1,1,49,no,416
SL00660,D014,SV011,2026-06-04,09:00,09:25,booked,1,1,58,no,416
SL00661,D014,SV011,2026-06-04,09:30,09:55,available,1,0,29,no,416
SL00662,D014,SV010,2026-06-04,10:00,10:20,booked,1,1,40,no,416
SL00663,D014,SV012,2026-06-04,10:30,10:55,available,1,0,28,no,416
SL00664,D014,SV010,2026-06-04,11:00,11:20,available,1,0,15,no,416
SL00665,D015,SV012,2026-06-04,08:00,08:25,blocked,1,0,,no,418
SL00666,D015,SV010,2026-06-04,08:30,08:50,booked,1,1,47,no,418
SL00667,D015,SV010,2026-06-04,09:00,09:20,available,1,0,34,no,418
SL00668,D015,SV010,2026-06-04,09:30,09:50,available,1,0,30,no,418
SL00669,D015,SV011,2026-06-04,10:00,10:25,booked,1,1,37,no,418
SL00670,D015,SV011,2026-06-04,10:30,10:55,booked,1,1,28,yes,418
SL00671,D015,SV010,2026-06-04,11:00,11:20,available,1,0,30,yes,418
SL00672,D015,SV011,2026-06-04,13:30,13:55,booked,1,1,29,yes,418
SL00673,D015,SV010,2026-06-04,14:00,14:20,available,1,0,25,yes,418
SL00674,D015,SV012,2026-06-04,14:30,14:55,available,1,0,21,no,418
SL00675,D015,SV010,2026-06-04,15:00,15:20,available,1,0,17,no,418
SL00676,D015,SV010,2026-06-04,15:30,15:50,booked,1,1,19,yes,418
SL00677,D015,SV010,2026-06-04,16:00,16:20,booked,1,1,38,no,418
SL00678,D015,SV011,2026-06-04,16:30,16:55,available,1,0,22,no,418
SL00679,D017,SV013,2026-06-04,08:00,08:30,booked,1,1,55,yes,511
SL00680,D017,SV015,2026-06-04,08:30,08:55,booked,1,1,50,no,511
SL00681,D017,SV013,2026-06-04,09:00,09:30,booked,1,1,48,yes,511
SL00682,D017,SV014,2026-06-04,09:30,09:55,available,1,0,19,no,511
SL00683,D017,SV013,2026-06-04,10:00,10:30,booked,1,1,42,no,511
SL00684,D017,SV013,2026-06-04,10:30,11:00,available,1,0,19,no,511
SL00685,D017,SV013,2026-06-04,11:00,11:30,available,1,0,32,no,511
SL00686,D020,SV015,2026-06-04,08:00,08:25,available,1,0,32,no,513
SL00687,D020,SV014,2026-06-04,09:00,09:25,available,1,0,37,no,513
SL00688,D020,SV013,2026-06-04,09:30,10:00,available,1,0,23,no,513
SL00689,D020,SV013,2026-06-04,10:30,11:00,available,1,0,32,no,513
SL00690,D022,SV016,2026-06-04,08:00,08:30,booked,1,1,36,no,320
SL00691,D022,SV017,2026-06-04,08:30,09:30,available,1,0,26,no,320
SL00692,D022,SV018,2026-06-04,09:00,09:30,available,1,0,39,no,320
SL00693,D022,SV016,2026-06-04,09:30,10:00,available,1,0,16,no,320
